2014-580,3rd Round Qualifying,8,14,Vincent Millot,me31,vincent-millot,Marton Fucsovics,f724,marton-fucsovics,36 64 61,2,1,15,11,0,0,2014-580-me31-f724
2014-580,3rd Round Qualifying,8,15,Jimmy Wang,w373,jimmy-wang,Daniel Kosakowski,kc11,daniel-kosakowski,76(7) 63,2,0,13,9,1,0,2014-580-w373-kc11
2014-580,3rd Round Qualifying,8,16,Ze Zhang,z272,ze-zhang,Illya Marchenko,me89,illya-marchenko,75 63,2,0,13,8,0,0,2014-580-z272-me89
2014-580,2nd Round Qualifying,9,1,Martin Klizan,k966,martin-klizan,Enzo Couacaud,cg94,enzo-couacaud,76(3) 63,2,0,13,9,1,0,2014-580-k966-cg94
2014-580,2nd Round Qualifying,9,2,Denis Kudla,kb09,denis-kudla,John-Patrick Smith,sj55,john-patrick-smith,62 62,2,0,12,4,0,0,2014-580-kb09-sj55
2014-580,2nd Round Qualifying,9,3,Dusan Lajovic,l987,dusan-lajovic,Toni Androic,a837,toni-androic,76(5) 64,2,0,13,10,1,0,2014-580-l987-a837
2014-580,2nd Round Qualifying,9,4,Stephane Robert,r612,stephane-robert,Germain Gigounon,gb13,germain-gigounon,63 75,2,0,13,8,0,0,2014-580-r612-gb13
2014-580,2nd Round Qualifying,9,5,Frank Dancevic,d499,frank-dancevic,Bobby Reynolds,r483,bobby-reynolds,64 16 75,2,1,14,15,0,0,2014-580-d499-r483
2014-580,2nd Round Qualifying,9,6,Adrian Menendez-Maceiras,mb53,adrian-menendez-maceiras,Pere Riba,r750,pere-riba,62 64,2,0,12,6,0,0,2014-580-mb53-r750
2014-580,2nd Round Qualifying,9,7,Thomaz Bellucci,bd20,thomaz-bellucci,Martin Fischer,f580,martin-fischer,46 63 108,2,1,20,17,0,0,2014-580-bd20-f580
2014-580,2nd Round Qualifying,9,8,Jimmy Wang,w373,jimmy-wang,Paul-Henri Mathieu,m850,paul-henri-mathieu,64 61,2,0,12,5,0,0,2014-580-w373-m850
2014-580,2nd Round Qualifying,9,9,Rhyne Williams,w522,rhyne-williams,Austin Krajicek,ka00,austin-krajicek,76(4) 76(4),2,0,14,12,2,0,2014-580-w522-ka00
2014-580,2nd Round Qualifying,9,10,Ricardas Berankis,be90,ricardas-berankis,Andre Ghem,g602,andre-ghem,64 63,2,0,12,7,0,0,2014-580-be90-g602
2014-580,2nd Round Qualifying,9,11,Blaz Rola,ra51,blaz-rola,Rajeev Ram,r548,rajeev-ram,63 36 63,2,1,15,12,0,0,2014-580-ra51-r548
2014-580,2nd Round Qualifying,9,12,Peter Gojowczyk,g967,peter-gojowczyk,Mischa Zverev,z168,mischa-zverev,63 61,2,0,12,4,0,0,2014-580-g967-z168
2014-580,2nd Round Qualifying,9,13,Dominic Thiem,tb69,dominic-thiem,Matthias Bachinger,bc65,matthias-bachinger,63 06 63,2,1,12,12,0,0,2014-580-tb69-bc65
2014-580,2nd Round Qualifying,9,14,Tsung-Hua Yang,t982,tsung-hua-yang,Marius Copil,ca99,marius-copil,64 64,2,0,12,8,0,0,2014-580-t982-ca99
2014-580,2nd Round Qualifying,9,15,Wayne Odesnik,o234,wayne-odesnik,Marsel Ilhan,k771,marsel-ilhan,61 76(3),2,0,13,7,1,0,2014-580-o234-k771
2014-580,2nd Round Qualifying,9,16,Alex Kuznetsov,k737,alex-kuznetsov,Axel Michon,mi11,axel-michon,63 76(2),2,0,13,9,1,0,2014-580-k737-mi11
2014-580,2nd Round Qualifying,9,17,Illya Marchenko,me89,illya-marchenko,Peter Polansky,pb22,peter-polansky,36 61 64,2,1,15,11,0,0,2014-580-me89-pb22
2014-580,2nd Round Qualifying,9,18,Michael Berrer,b678,michael-berrer,Enrique Lopez-Perez,la93,enrique-lopez-perez,62 62,2,0,12,4,0,0,2014-580-b678-la93
2014-580,2nd Round Qualifying,9,19,Thiemo de Bakker,d776,thiemo-de-bakker,Alessandro Giannessi,g983,alessandro-giannessi,63 76(8),2,0,13,9,1,0,2014-580-d776-g983
2014-580,2nd Round Qualifying,9,20,Andrej Martin,mf35,andrej-martin,Ilija Bozoljac,ba57,ilija-bozoljac,06 64 75,2,1,13,15,0,0,2014-580-mf35-ba57
2014-580,2nd Round Qualifying,9,21,Ruben Bemelmans,be54,ruben-bemelmans,Ante Pavic,pc78,ante-pavic,64 62,2,0,12,6,0,0,2014-580-be54-pc78
2014-580,2nd Round Qualifying,9,22,Marton Fucsovics,f724,marton-fucsovics,Daniel Evans,e687,daniel-evans,64 61,2,0,12,5,0,0,2014-580-f724-e687
2014-580,2nd Round Qualifying,9,23,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Andrea Arnaboldi,a622,andrea-arnaboldi,46 76(3) 62,2,1,17,14,1,0,2014-580-h996-a622
2014-580,2nd Round Qualifying,9,24,Potito Starace,s843,potito-starace,Rui Machado,ma49,rui-machado,16 63 63,2,1,13,12,0,0,2014-580-s843-ma49
2014-580,2nd Round Qualifying,9,25,Taro Daniel,da81,taro-daniel,Paul Capdeville,c634,paul-capdeville,60 64,2,0,12,4,0,0,2014-580-da81-c634
2014-580,2nd Round Qualifying,9,26,Yuichi Sugita,se73,yuichi-sugita,Valery Rudnev,r790,valery-rudnev,64 62,2,0,12,6,0,0,2014-580-se73-r790
2014-580,2nd Round Qualifying,9,27,Flavio Cipolla,c723,flavio-cipolla,Konstantin Kravchuk,k776,konstantin-kravchuk,46 62 61,2,1,16,9,0,0,2014-580-c723-k776
2014-580,2nd Round Qualifying,9,28,Damir Dzumhur,d923,damir-dzumhur,Niels Desein,d752,niels-desein,76(3) 61,2,0,13,7,1,0,2014-580-d923-d752
2014-580,2nd Round Qualifying,9,29,David Guez,g753,david-guez,Lorenzo Giustino,ga79,lorenzo-giustino,63 63,2,0,12,6,0,0,2014-580-g753-ga79
2014-580,2nd Round Qualifying,9,30,Daniel Kosakowski,kc11,daniel-kosakowski,Norbert Gombos,gb93,norbert-gombos,63 62,2,0,12,5,0,0,2014-580-kc11-gb93
2014-580,2nd Round Qualifying,9,31,Vincent Millot,me31,vincent-millot,Jan Hernych,h442,jan-hernych,63 63,2,0,12,6,0,0,2014-580-me31-h442
2014-580,2nd Round Qualifying,9,32,Ze Zhang,z272,ze-zhang,Andrew Harris,hb29,andrew-harris,62 64,2,0,12,6,0,0,2014-580-z272-hb29
2014-580,1st Round Qualifying,10,1,Damir Dzumhur,d923,damir-dzumhur,Dustin Brown,ba65,dustin-brown,64 62,2,0,12,6,0,0,2014-580-d923-ba65
2014-580,1st Round Qualifying,10,2,Martin Klizan,k966,martin-klizan,Andreas Beck,ba86,andreas-beck,67(4) 76(6) 62,2,1,19,15,1,1,2014-580-k966-ba86
2014-580,1st Round Qualifying,10,3,Denis Kudla,kb09,denis-kudla,Daniel Cox,cb14,daniel-cox,64 61,2,0,12,5,0,0,2014-580-kb09-cb14
2014-580,1st Round Qualifying,10,4,Dusan Lajovic,l987,dusan-lajovic,Tennys Sandgren,sl08,tennys-sandgren,76(5) 63,2,0,13,9,1,0,2014-580-l987-sl08
2014-580,1st Round Qualifying,10,5,Ze Zhang,z272,ze-zhang,Diego Schwartzman,sm37,diego-schwartzman,36 75 64,2,1,16,15,0,0,2014-580-z272-sm37
2014-580,1st Round Qualifying,10,6,Stephane Robert,r612,stephane-robert,Alexander Kudryavtsev,k596,alexander-kudryavtsev,63 64,2,0,12,7,0,0,2014-580-r612-k596
2014-580,1st Round Qualifying,10,7,Frank Dancevic,d499,frank-dancevic,Egor Gerasimov,gc89,egor-gerasimov,62 62,2,0,12,4,0,0,2014-580-d499-gc89
2014-580,1st Round Qualifying,10,8,Pere Riba,r750,pere-riba,Oscar Hernandez,h472,oscar-hernandez,61 61,2,0,12,2,0,0,2014-580-r750-h472
2014-580,1st Round Qualifying,10,9,Thomaz Bellucci,bd20,thomaz-bellucci,Maxime Teixeira,t999,maxime-teixeira,64 60,2,0,12,4,0,0,2014-580-bd20-t999
2014-580,1st Round Qualifying,10,10,Jan Hernych,h442,jan-hernych,Marc Gicquel,g436,marc-gicquel,67(6) 61 61,2,1,18,9,0,1,2014-580-h442-g436
2014-580,1st Round Qualifying,10,11,Paul-Henri Mathieu,m850,paul-henri-mathieu,Marc Polmans,pg94,marc-polmans,62 61,2,0,12,3,0,0,2014-580-m850-pg94
2014-580,1st Round Qualifying,10,12,Rhyne Williams,w522,rhyne-williams,Steven Diez,d916,steven-diez,76(3) 26 64,2,1,15,16,1,0,2014-580-w522-d916
2014-580,1st Round Qualifying,10,13,Ricardas Berankis,be90,ricardas-berankis,Gianluca Naso,n437,gianluca-naso,62 63,2,0,12,5,0,0,2014-580-be90-n437
2014-580,1st Round Qualifying,10,14,Rajeev Ram,r548,rajeev-ram,Marco Cecchinato,cf01,marco-cecchinato,61 75,2,0,13,6,0,0,2014-580-r548-cf01
2014-580,1st Round Qualifying,10,15,Peter Gojowczyk,g967,peter-gojowczyk,Albano Olivetti,o411,albano-olivetti,64 62,2,0,12,6,0,0,2014-580-g967-o411
2014-580,1st Round Qualifying,10,16,Dominic Thiem,tb69,dominic-thiem,Rik De Voest,d424,rik-de-voest,36 75 108,2,1,20,19,0,0,2014-580-tb69-d424
2014-580,1st Round Qualifying,10,17,Marius Copil,ca99,marius-copil,Kimmer Coppejans,cg33,kimmer-coppejans,76(3) 57 64,2,1,18,17,1,0,2014-580-ca99-cg33
2014-580,1st Round Qualifying,10,18,Wayne Odesnik,o234,wayne-odesnik,Thomas Fabbiano,f586,thomas-fabbiano,75 76(1),2,0,14,11,1,0,2014-580-o234-f586
2014-580,1st Round Qualifying,10,19,Alex Kuznetsov,k737,alex-kuznetsov,Theodoros Angelinos,a584,theodoros-angelinos,76(1) 64,2,0,13,10,1,0,2014-580-k737-a584
2014-580,1st Round Qualifying,10,20,Peter Polansky,pb22,peter-polansky,Mirza Basic,be67,mirza-basic,64 76(10),2,0,13,10,1,0,2014-580-pb22-be67
2014-580,1st Round Qualifying,10,21,Michael Berrer,b678,michael-berrer,Greg Jones,j361,greg-jones,75 57 62,2,1,18,14,0,0,2014-580-b678-j361
2014-580,1st Round Qualifying,10,22,Thiemo de Bakker,d776,thiemo-de-bakker,Andrew Whittington,w630,andrew-whittington,75 64,2,0,13,9,0,0,2014-580-d776-w630
2014-580,1st Round Qualifying,10,23,Andrej Martin,mf35,andrej-martin,Marco Chiudinelli,c582,marco-chiudinelli,63 36 61,2,1,15,10,0,0,2014-580-mf35-c582
2014-580,1st Round Qualifying,10,24,Ruben Bemelmans,be54,ruben-bemelmans,Filip Peliwo,pf65,filip-peliwo,62 62,2,0,12,4,0,0,2014-580-be54-pf65
2014-580,1st Round Qualifying,10,25,Daniel Evans,e687,daniel-evans,Liang-Chi Huang,ha03,liang-chi-huang,61 62,2,0,12,3,0,0,2014-580-e687-ha03
2014-580,1st Round Qualifying,10,26,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Amir Weintraub,w471,amir-weintraub,67(10) 64 86,2,1,20,17,0,1,2014-580-h996-w471
2014-580,1st Round Qualifying,10,27,Potito Starace,s843,potito-starace,Yuki Bhambri,bf55,yuki-bhambri,63 16 62,2,1,13,11,0,0,2014-580-s843-bf55
2014-580,1st Round Qualifying,10,28,Paul Capdeville,c634,paul-capdeville,Luke Saville,sm09,luke-saville,67(7) 60 119,2,1,23,16,0,1,2014-580-c634-sm09
2014-580,1st Round Qualifying,10,29,Daniel Kosakowski,kc11,daniel-kosakowski,Tatsuma Ito,i230,tatsuma-ito,63 26 64,2,1,14,13,0,0,2014-580-kc11-i230
2014-580,1st Round Qualifying,10,30,Konstantin Kravchuk,k776,konstantin-kravchuk,Radu Albot,a829,radu-albot,76(3) 46 63,2,1,17,15,1,0,2014-580-k776-a829
2014-580,1st Round Qualifying,10,31,Yuichi Sugita,se73,yuichi-sugita,Yasutaka Uchiyama,u134,yasutaka-uchiyama,76(2) 63,2,0,13,9,1,0,2014-580-se73-u134
2014-580,1st Round Qualifying,10,32,Toni Androic,a837,toni-androic,Matteo Viola,v490,matteo-viola,75 64,2,0,13,9,0,0,2014-580-a837-v490
2014-580,1st Round Qualifying,10,33,Andrea Arnaboldi,a622,andrea-arnaboldi,James Ward,w503,james-ward,76(2) 64,2,0,13,10,1,0,2014-580-a622-w503
2014-580,1st Round Qualifying,10,34,Matthias Bachinger,bc65,matthias-bachinger,Jordi Samper-Montana,sh91,jordi-samper-montana,64 57 61,2,1,17,12,0,0,2014-580-bc65-sh91
2014-580,1st Round Qualifying,10,35,Ilija Bozoljac,ba57,ilija-bozoljac,Gerard Granollers,g922,gerard-granollers,61 62,2,0,12,3,0,0,2014-580-ba57-g922
2014-580,1st Round Qualifying,10,36,Flavio Cipolla,c723,flavio-cipolla,Filip Krajinovic,kb05,filip-krajinovic,76(2) 63,2,0,13,9,1,0,2014-580-c723-kb05
2014-580,1st Round Qualifying,10,37,Enzo Couacaud,cg94,enzo-couacaud,Hiroki Kondo,k457,hiroki-kondo,61 62,2,0,12,3,0,0,2014-580-cg94-k457
2014-580,1st Round Qualifying,10,38,Taro Daniel,da81,taro-daniel,Henri Laaksonen,l949,henri-laaksonen,62 64,2,0,12,6,0,0,2014-580-da81-l949
2014-580,1st Round Qualifying,10,39,Niels Desein,d752,niels-desein,Matt Reid,r977,matt-reid,76(2) 64,2,0,13,10,1,0,2014-580-d752-r977
2014-580,1st Round Qualifying,10,40,Martin Fischer,f580,martin-fischer,Roberto Carballes Baena,cf59,roberto-carballes-baena,61 63,2,0,12,4,0,0,2014-580-f580-cf59
2014-580,1st Round Qualifying,10,41,Marton Fucsovics,f724,marton-fucsovics,Benjamin Balleret,b946,benjamin-balleret,61 62,2,0,12,3,0,0,2014-580-f724-b946
2014-580,1st Round Qualifying,10,42,Andre Ghem,g602,andre-ghem,Denys Molchanov,mf71,denys-molchanov,64 64,2,0,12,8,0,0,2014-580-g602-mf71
2014-580,1st Round Qualifying,10,43,Alessandro Giannessi,g983,alessandro-giannessi,Mohamed Safwat,sk47,mohamed-safwat,64 64,2,0,12,8,0,0,2014-580-g983-sk47
2014-580,1st Round Qualifying,10,44,Germain Gigounon,gb13,germain-gigounon,Akira Santillan,sq80,akira-santillan,60 75,2,0,13,5,0,0,2014-580-gb13-sq80
2014-580,1st Round Qualifying,10,45,Lorenzo Giustino,ga79,lorenzo-giustino,Grzegorz Panfil,pb13,grzegorz-panfil,63 46 63,2,1,16,12,0,0,2014-580-ga79-pb13
2014-580,1st Round Qualifying,10,46,Norbert Gombos,gb93,norbert-gombos,Jose Checa-Calvo,c866,jose-checa-calvo,61 62,2,0,12,3,0,0,2014-580-gb93-c866
2014-580,1st Round Qualifying,10,47,David Guez,g753,david-guez,Hiroki Moriya,mi01,hiroki-moriya,62 63,2,0,12,5,0,0,2014-580-g753-mi01
2014-580,1st Round Qualifying,10,48,Andrew Harris,hb29,andrew-harris,Simone Vagnozzi,v339,simone-vagnozzi,61 75,2,0,13,6,0,0,2014-580-hb29-v339
2014-580,1st Round Qualifying,10,49,Marsel Ilhan,k771,marsel-ilhan,Matthew Barton,bh98,matthew-barton,61 61,2,0,12,2,0,0,2014-580-k771-bh98
2014-580,1st Round Qualifying,10,50,Austin Krajicek,ka00,austin-krajicek,Malek Jaziri,j267,malek-jaziri,63 46 97,2,1,19,16,0,0,2014-580-ka00-j267
2014-580,1st Round Qualifying,10,51,Enrique Lopez-Perez,la93,enrique-lopez-perez,Blake Mott,mm79,blake-mott,63 26 62,2,1,14,11,0,0,2014-580-la93-mm79
2014-580,1st Round Qualifying,10,52,Rui Machado,ma49,rui-machado,Boy Westerhof,w483,boy-westerhof,46 76(2) 64,2,1,17,16,1,0,2014-580-ma49-w483
2014-580,1st Round Qualifying,10,53,Illya Marchenko,me89,illya-marchenko,Jaroslav Pospisil,p605,jaroslav-pospisil,62 64,2,0,12,6,0,0,2014-580-me89-p605
2014-580,1st Round Qualifying,10,54,Adrian Menendez-Maceiras,mb53,adrian-menendez-maceiras,Nikola Mektic,mf09,nikola-mektic,67(7) 64 61,2,1,18,12,0,1,2014-580-mb53-mf09
2014-580,1st Round Qualifying,10,55,Axel Michon,mi11,axel-michon,Alex Bolt,bi81,alex-bolt,64 36 119,2,1,20,19,0,0,2014-580-mi11-bi81
2014-580,1st Round Qualifying,10,56,Vincent Millot,me31,vincent-millot,Bradley Mousley,mn44,bradley-mousley,62 64,2,0,12,6,0,0,2014-580-me31-mn44
2014-580,1st Round Qualifying,10,57,Ante Pavic,pc78,ante-pavic,Kristijan Mesaros,mf90,kristijan-mesaros,46 62 61,2,1,16,9,0,0,2014-580-pc78-mf90
2014-580,1st Round Qualifying,10,58,Bobby Reynolds,r483,bobby-reynolds,Miloslav Mecir,mf36,miloslav-mecir,64 76(1),2,0,13,10,1,0,2014-580-r483-mf36
2014-580,1st Round Qualifying,10,59,Blaz Rola,ra51,blaz-rola,Alessio Di Mauro,d330,alessio-di-mauro,76(2) 64,2,0,13,10,1,0,2014-580-ra51-d330
2014-580,1st Round Qualifying,10,60,Valery Rudnev,r790,valery-rudnev,Sergei Bubka,bc11,sergei-bubka,64 76(3),2,0,13,10,1,0,2014-580-r790-bc11
2014-580,1st Round Qualifying,10,61,John-Patrick Smith,sj55,john-patrick-smith,Benjamin Mitchell,mk40,benjamin-mitchell,75 63,2,0,13,8,0,0,2014-580-sj55-mk40
2014-580,1st Round Qualifying,10,62,Jimmy Wang,w373,jimmy-wang,James McGee,mg47,james-mcgee,76(2) 75,2,0,14,11,1,0,2014-580-w373-mg47
2014-580,1st Round Qualifying,10,63,Tsung-Hua Yang,t982,tsung-hua-yang,Gregoire Burquier,bc36,gregoire-burquier,62 46 62,2,1,16,10,0,0,2014-580-t982-bc36
2014-580,1st Round Qualifying,10,64,Mischa Zverev,z168,mischa-zverev,Jan Mertl,ma38,jan-mertl,64 75,2,0,13,9,0,0,2014-580-z168-ma38
2014-375,Finals,1,1,Gael Monfils,mc65,gael-monfils,Richard Gasquet,g628,richard-gasquet,64 64,2,0,12,8,0,0,2014-375-mc65-g628
2014-375,Semi-Finals,2,1,Richard Gasquet,g628,richard-gasquet,Jerzy Janowicz,j397,jerzy-janowicz,76(6) 76(4),2,0,14,12,2,0,2014-375-g628-j397
2014-375,Semi-Finals,2,2,Gael Monfils,mc65,gael-monfils,Jarkko Nieminen,n289,jarkko-nieminen,62 36 61,2,1,15,9,0,0,2014-375-mc65-n289
2014-375,Quarter-Finals,3,1,Richard Gasquet,g628,richard-gasquet,Albano Olivetti,o411,albano-olivetti,64 62,2,0,12,6,0,0,2014-375-g628-o411
2014-375,Quarter-Finals,3,2,Jerzy Janowicz,j397,jerzy-janowicz,Edouard Roger-Vasselin,r613,edouard-roger-vasselin,62 64,2,0,12,6,0,0,2014-375-j397-r613
2014-375,Quarter-Finals,3,3,Gael Monfils,mc65,gael-monfils,Denis Istomin,i165,denis-istomin,64 64,2,0,12,8,0,0,2014-375-mc65-i165
2014-375,Quarter-Finals,3,4,Jarkko Nieminen,n289,jarkko-nieminen,Marc Gicquel,g436,marc-gicquel,63 36 76(5),2,1,16,15,1,0,2014-375-n289-g436
2014-375,Round of 16,4,1,Richard Gasquet,g628,richard-gasquet,Paul-Henri Mathieu,m850,paul-henri-mathieu,61 63,2,0,12,4,0,0,2014-375-g628-m850
2014-375,Round of 16,4,2,Marc Gicquel,g436,marc-gicquel,Gilles Simon,sd32,gilles-simon,76(4) 63,2,0,13,9,1,0,2014-375-g436-sd32
2014-375,Round of 16,4,3,Jerzy Janowicz,j397,jerzy-janowicz,Adrian Mannarino,me82,adrian-mannarino,76(2) 63,2,0,13,9,1,0,2014-375-j397-me82
2014-375,Round of 16,4,4,Denis Istomin,i165,denis-istomin,Dmitry Tursunov,t315,dmitry-tursunov,75 64,2,0,13,9,0,0,2014-375-i165-t315
2014-375,Round of 16,4,5,Gael Monfils,mc65,gael-monfils,Joao Sousa,sh90,joao-sousa,63 62,2,0,12,5,0,0,2014-375-mc65-sh90
2014-375,Round of 16,4,6,Jarkko Nieminen,n289,jarkko-nieminen,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,76(5) 76(5),2,0,14,12,2,0,2014-375-n289-h996
2014-375,Round of 16,4,7,Edouard Roger-Vasselin,r613,edouard-roger-vasselin,Dustin Brown,ba65,dustin-brown,63 64,2,0,12,7,0,0,2014-375-r613-ba65
2014-375,Round of 16,4,8,Albano Olivetti,o411,albano-olivetti,Nikolay Davydenko,d402,nikolay-davydenko,76(5) 67(5) 75,2,1,20,18,1,1,2014-375-o411-d402
2014-375,Round of 32,5,1,Gael Monfils,mc65,gael-monfils,Lukasz Kubot,k540,lukasz-kubot,64 46 63,2,1,16,13,0,0,2014-375-mc65-k540
2014-375,Round of 32,5,2,Jarkko Nieminen,n289,jarkko-nieminen,Aleksandr Nedovyesov,n503,aleksandr-nedovyesov,46 62 44 (RET),1,1,10,8,0,0,2014-375-n289-n503
2014-375,Round of 32,5,3,Edouard Roger-Vasselin,r613,edouard-roger-vasselin,Michal Przysiezny,p701,michal-przysiezny,76(3) 63,2,0,13,9,1,0,2014-375-r613-p701
2014-375,Round of 32,5,4,Nikolay Davydenko,d402,nikolay-davydenko,Julien Benneteau,b747,julien-benneteau,76(6) 75,2,0,14,11,1,0,2014-375-d402-b747
2014-375,Round of 32,5,5,Dustin Brown,ba65,dustin-brown,Teymuraz Gabashvili,g681,teymuraz-gabashvili,46 61 76(1),2,1,17,13,1,0,2014-375-ba65-g681
2014-375,Round of 32,5,6,Marc Gicquel,g436,marc-gicquel,Michael Llodra,l428,michael-llodra,64 76(4),2,0,13,10,1,0,2014-375-g436-l428
2014-375,Round of 32,5,7,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Andres Artunedo Martinavarro,ab17,andres-artunedo-martinavarro,64 63,2,0,12,7,0,0,2014-375-h996-ab17
2014-375,Round of 32,5,8,Denis Istomin,i165,denis-istomin,Marsel Ilhan,k771,marsel-ilhan,64 75,2,0,13,9,0,0,2014-375-i165-k771
2014-375,Round of 32,5,9,Adrian Mannarino,me82,adrian-mannarino,Vincent Millot,me31,vincent-millot,64 64,2,0,12,8,0,0,2014-375-me82-me31
2014-375,Round of 32,5,10,Paul-Henri Mathieu,m850,paul-henri-mathieu,Nicolas Mahut,m873,nicolas-mahut,61 30 (RET),2,0,9,1,0,0,2014-375-m850-m873
2014-375,Round of 32,5,11,Albano Olivetti,o411,albano-olivetti,Kenny De Schepper,d750,kenny-de-schepper,46 76(2) 64,2,1,17,16,1,0,2014-375-o411-d750
2014-375,Round of 32,5,12,Joao Sousa,sh90,joao-sousa,Tobias Kamke,k839,tobias-kamke,36 61 64,2,1,15,11,0,0,2014-375-sh90-k839
2014-375,3rd Round Qualifying,6,1,Marc Gicquel,g436,marc-gicquel,Austin Krajicek,ka00,austin-krajicek,63 62,2,0,12,5,0,0,2014-375-g436-ka00
2014-375,3rd Round Qualifying,6,2,Marsel Ilhan,k771,marsel-ilhan,Maxime Teixeira,t999,maxime-teixeira,63 64,2,0,12,7,0,0,2014-375-k771-t999
2014-375,3rd Round Qualifying,6,3,Andres Artunedo Martinavarro,ab17,andres-artunedo-martinavarro,Vincent Millot,me31,vincent-millot,36 76(1) 63,2,1,16,15,1,0,2014-375-ab17-me31
2014-375,3rd Round Qualifying,6,4,Albano Olivetti,o411,albano-olivetti,Lorenzo Giustino,ga79,lorenzo-giustino,67(5) 64 64,2,1,18,15,0,1,2014-375-o411-ga79
2014-375,2nd Round Qualifying,7,1,Marc Gicquel,g436,marc-gicquel,Yannick Jankovits,j347,yannick-jankovits,62 64,2,0,12,6,0,0,2014-375-g436-j347
2014-375,2nd Round Qualifying,7,2,Albano Olivetti,o411,albano-olivetti,Marton Fucsovics,f724,marton-fucsovics,64 76(1),2,0,13,10,1,0,2014-375-o411-f724
2014-375,2nd Round Qualifying,7,3,Marsel Ilhan,k771,marsel-ilhan,Enrique Lopez-Perez,la93,enrique-lopez-perez,67(3) 76(1) 63,2,1,19,16,1,1,2014-375-k771-la93
2014-375,2nd Round Qualifying,7,4,Andres Artunedo Martinavarro,ab17,andres-artunedo-martinavarro,Niels Desein,d752,niels-desein,64 36 76(4),2,1,16,16,1,0,2014-375-ab17-d752
2014-375,2nd Round Qualifying,7,5,Vincent Millot,me31,vincent-millot,Constant Lestienne,lb66,constant-lestienne,62 63,2,0,12,5,0,0,2014-375-me31-lb66
2014-375,2nd Round Qualifying,7,6,Maxime Teixeira,t999,maxime-teixeira,Laurent Lokoli,lc12,laurent-lokoli,36 63 62,2,1,15,11,0,0,2014-375-t999-lc12
2014-375,2nd Round Qualifying,7,7,Austin Krajicek,ka00,austin-krajicek,Erik Crepaldi,ca62,erik-crepaldi,64 64,2,0,12,8,0,0,2014-375-ka00-ca62
2014-375,2nd Round Qualifying,7,8,Lorenzo Giustino,ga79,lorenzo-giustino,Gregoire Burquier,bc36,gregoire-burquier,64 16 63,2,1,13,13,0,0,2014-375-ga79-bc36
2014-375,1st Round Qualifying,8,1,Marc Gicquel,g436,marc-gicquel,Rudy Coco,cb36,rudy-coco,67(5) 63 63,2,1,18,13,0,1,2014-375-g436-cb36
2014-375,1st Round Qualifying,8,2,Marton Fucsovics,f724,marton-fucsovics,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,61 20 (RET),2,0,8,1,0,0,2014-375-f724-bg23
2014-375,1st Round Qualifying,8,3,Marsel Ilhan,k771,marsel-ilhan,Dorian Descloix,d862,dorian-descloix,64 64,2,0,12,8,0,0,2014-375-k771-d862
2014-375,1st Round Qualifying,8,4,Niels Desein,d752,niels-desein,Maxime Janvier,j620,maxime-janvier,63 62,2,0,12,5,0,0,2014-375-d752-j620
2014-375,1st Round Qualifying,8,5,Vincent Millot,me31,vincent-millot,Fabrice Martin,me04,fabrice-martin,64 76(6),2,0,13,10,1,0,2014-375-me31-me04
2014-375,1st Round Qualifying,8,6,Maxime Teixeira,t999,maxime-teixeira,Hugo Nys,n670,hugo-nys,64 61,2,0,12,5,0,0,2014-375-t999-n670
2014-375,1st Round Qualifying,8,7,Austin Krajicek,ka00,austin-krajicek,Jean-Pascal Vernet,v765,jean-pascal-vernet,63 61,2,0,12,4,0,0,2014-375-ka00-v765
2014-375,1st Round Qualifying,8,8,Gregoire Burquier,bc36,gregoire-burquier,Maximilian Neuchrist,n663,maximilian-neuchrist,(W/O),0,0,0,0,0,0,2014-375-bc36-n663
2014-375,1st Round Qualifying,8,9,Andres Artunedo Martinavarro,ab17,andres-artunedo-martinavarro,Alessandro Bega,bf98,alessandro-bega,63 76(4),2,0,13,9,1,0,2014-375-ab17-bf98
2014-375,1st Round Qualifying,8,10,Erik Crepaldi,ca62,erik-crepaldi,Roberto Marcora,mj01,roberto-marcora,64 64,2,0,12,8,0,0,2014-375-ca62-mj01
2014-375,1st Round Qualifying,8,11,Lorenzo Giustino,ga79,lorenzo-giustino,Jules Marie,mk26,jules-marie,63 63,2,0,12,6,0,0,2014-375-ga79-mk26
2014-375,1st Round Qualifying,8,12,Yannick Jankovits,j347,yannick-jankovits,Laurent Rochette,r822,laurent-rochette,64 63,2,0,12,7,0,0,2014-375-j347-r822
2014-375,1st Round Qualifying,8,13,Constant Lestienne,lb66,constant-lestienne,Bastien Favier,f859,bastien-favier,63 62,2,0,12,5,0,0,2014-375-lb66-f859
2014-375,1st Round Qualifying,8,14,Laurent Lokoli,lc12,laurent-lokoli,Kevin Boumlil,bj76,kevin-boumlil,63 76(2),2,0,13,9,1,0,2014-375-lc12-bj76
2014-375,1st Round Qualifying,8,15,Enrique Lopez-Perez,la93,enrique-lopez-perez,Calvin Hemery ,hb48,calvin-hemery,64 76(7),2,0,13,10,1,0,2014-375-la93-hb48
